u,v,key,osmid,highway,ref,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
13366807544,13367447796,0,"[1457464072, 1457464070]",residential,,False,True,475.43570518664313,"LINESTRING (51.1438572 43.6824988, 51.1443937 43.6822001, 51.144501 43.6821536, 51.1446083 43.6821419, 51.1453056 43.6825221, 51.1455229 43.6827142, 51.1460111 43.6837868, 51.1460352 43.6838547, 51.1461049 43.6839924, 51.1462176 43.6840622, 51.1468935 43.683878, 51.1469981 43.683876, 51.147092 43.6839206, 51.1473361 43.6842543, 51.147465 43.6843195, 51.1476064 43.684369)",,,,
13367447796,6549019893,0,697288722,residential,,True,False,352.18133633329154,"LINESTRING (51.1476064 43.684369, 51.1485632 43.6828875, 51.1489403 43.6822831, 51.1492016 43.6818813, 51.1496356 43.6815947)",,,,
13367447796,13366807544,0,"[1457464072, 1457464070]",residential,,False,False,475.435705186643,"LINESTRING (51.1476064 43.684369, 51.147465 43.6843195, 51.1473361 43.6842543, 51.147092 43.6839206, 51.1469981 43.683876, 51.1468935 43.683878, 51.1462176 43.6840622, 51.1461049 43.6839924, 51.1460352 43.6838547, 51.1460111 43.6837868, 51.1455229 43.6827142, 51.1453056 43.6825221, 51.1446083 43.6821419, 51.144501 43.6821536, 51.1443937 43.6822001, 51.1438572 43.6824988)",,,,
13429130782,10023956089,0,1094450715,residential,,False,True,50.77616134552644,"LINESTRING (51.143436 43.6762669, 51.144061 43.6762022)",,,,
13429130782,10023956084,0,1094450715,residential,,False,False,52.04379957208695,"LINESTRING (51.143436 43.6762669, 51.1432319 43.6762917, 51.142812 43.6761962)",,,,
13429130782,13440935870,0,"[1464178609, 1464482126]",residential,,False,"[False, True]",51.02639170339555,"LINESTRING (51.143436 43.6762669, 51.1434996 43.6763572, 51.1435443 43.6766207, 51.1435392 43.6767127)",,,,
13433522197,13440915875,0,1094450717,residential,,False,True,18.490349344661478,"LINESTRING (51.1443445 43.6772962, 51.1443886 43.6774594)",,,,
13433522197,13433522198,0,1464482126,residential,,False,False,27.36909803843615,"LINESTRING (51.1443445 43.6772962, 51.1440083 43.6773344)",,,,
13433522197,13440915865,0,1094450717,residential,,False,False,61.00829941405443,"LINESTRING (51.1443445 43.6772962, 51.1443313 43.6772308, 51.1441991 43.6767578)",,,,
13433522198,13433522199,0,1464482126,residential,,False,False,60.79004965563235,"LINESTRING (51.1440083 43.6773344, 51.1438939 43.676794)",,,,
13433522198,13433522197,0,1464482126,residential,,False,True,27.36909803843615,"LINESTRING (51.1440083 43.6773344, 51.1443445 43.6772962)",,,,
13433522198,13433522200,0,"[1465457761, 1464482127]",residential,,False,True,195.833437691951,"LINESTRING (51.1440083 43.6773344, 51.1438035 43.677425, 51.1430633 43.6774892, 51.1429956 43.6772612, 51.1432431 43.6772426, 51.1432245 43.6771717, 51.1431474 43.6768981, 51.1432238 43.6768919, 51.143532 43.676843)",,,,
13433522199,13433522200,0,1464482126,residential,,False,False,29.61014039604383,"LINESTRING (51.1438939 43.676794, 51.143532 43.676843)",,,,
13433522199,13433522198,0,1464482126,residential,,False,True,60.79004965563235,"LINESTRING (51.1438939 43.676794, 51.1440083 43.6773344)",,,,
13433522199,13440915865,0,1465455552,residential,,False,False,24.872525951338364,"LINESTRING (51.1438939 43.676794, 51.1441991 43.6767578)",,,,
13433522200,13440935870,0,1464482126,residential,,False,False,14.500285224094133,"LINESTRING (51.143532 43.676843, 51.1435392 43.6767127)",,,,
13433522200,13433522199,0,1464482126,residential,,False,True,29.61014039604383,"LINESTRING (51.143532 43.676843, 51.1438939 43.676794)",,,,
13433522200,13433522198,0,"[1465457761, 1464482127]",residential,,False,False,195.83343769195096,"LINESTRING (51.143532 43.676843, 51.1432238 43.6768919, 51.1431474 43.6768981, 51.1432245 43.6771717, 51.1432431 43.6772426, 51.1429956 43.6772612, 51.1430633 43.6774892, 51.1438035 43.677425, 51.1440083 43.6773344)",,,,
13440915865,13433522199,0,1465455552,residential,,False,True,24.872525951338364,"LINESTRING (51.1441991 43.6767578, 51.1438939 43.676794)",,,,
13440915865,10023956089,0,1094450717,residential,,False,False,62.81227850827512,"LINESTRING (51.1441991 43.6767578, 51.1441564 43.6765999, 51.1440711 43.6762839, 51.144061 43.6762022)",,,,
13440915865,13433522197,0,1094450717,residential,,False,True,61.00829941405443,"LINESTRING (51.1441991 43.6767578, 51.1443313 43.6772308, 51.1443445 43.6772962)",,,,
13440915875,13433522197,0,1094450717,residential,,False,False,18.490349344661478,"LINESTRING (51.1443886 43.6774594, 51.1443445 43.6772962)",,,,
13440915875,10023956091,0,1094450717,residential,,False,True,84.02082535102213,"LINESTRING (51.1443886 43.6774594, 51.1445889 43.678201)",,,,
13440915875,13440915876,0,1465455555,residential,,False,False,46.51340008876082,"LINESTRING (51.1443886 43.6774594, 51.1438215 43.6775416)",,,,
13440915876,13440915875,0,1465455555,residential,,False,True,46.51340008876082,"LINESTRING (51.1438215 43.6775416, 51.1443886 43.6774594)",,,,
13440915876,13440915879,0,1465455555,residential,,False,False,129.48391684787606,"LINESTRING (51.1438215 43.6775416, 51.143917 43.6779461, 51.1434693 43.6780037, 51.1433755 43.6775839)",,,,
13440915876,13440915879,1,1465455555,residential,,False,True,37.21797276694943,"LINESTRING (51.1438215 43.6775416, 51.1437967 43.677525, 51.1433755 43.6775839)",,,,
13440915879,13440915876,0,1465455555,residential,,False,False,37.21797276694943,"LINESTRING (51.1433755 43.6775839, 51.1437967 43.677525, 51.1438215 43.6775416)",,,,
13440915879,13440915876,1,1465455555,residential,,False,True,129.48391684787606,"LINESTRING (51.1433755 43.6775839, 51.1434693 43.6780037, 51.143917 43.6779461, 51.1438215 43.6775416)",,,,
13440915879,13532782804,0,1475101260,residential,,False,True,50.928436152747196,"LINESTRING (51.1433755 43.6775839, 51.1428893 43.6776555, 51.1429119 43.6777533)",,,,
13440915881,7727020417,0,827682344,residential,,False,False,219.90224681262052,"LINESTRING (51.1396755 43.6727502, 51.139483 43.6727769, 51.1391037 43.6728205, 51.1387874 43.6728715, 51.1385798 43.6730011, 51.1384824 43.6731422, 51.1384603 43.6732612, 51.138463 43.6733828, 51.1386439 43.6739697, 51.1386797 43.6740916)",,,,
13440915881,7727020421,0,"[827682344, 1523583254]",residential,,False,True,42.78999693997436,"LINESTRING (51.1396755 43.6727502, 51.1400691 43.6726965, 51.140198 43.6726777)",,,,
13440915881,13440915882,0,1465455556,residential,,False,False,15.96888377396386,"LINESTRING (51.1396755 43.6727502, 51.139657 43.6726822, 51.1396371 43.6726093)",,,,
13440915882,13440915883,0,1465455556,residential,,False,False,21.712512604475048,"LINESTRING (51.1396371 43.6726093, 51.1395228 43.6724324)",,,,
13440915882,13440915884,0,1465455557,residential,,False,False,26.132120506101796,"LINESTRING (51.1396371 43.6726093, 51.1397989 43.6724055)",,,,
13440915882,13440915881,0,1465455556,residential,,False,True,15.96888377396386,"LINESTRING (51.1396371 43.6726093, 51.139657 43.6726822, 51.1396755 43.6727502)",,,,
13440915883,13440915882,0,1465455556,residential,,False,True,21.712512604475048,"LINESTRING (51.1395228 43.6724324, 51.1396371 43.6726093)",,,,
13440915884,13440915885,0,1465455557,residential,,False,False,18.35923675459925,"LINESTRING (51.1397989 43.6724055, 51.1396272 43.6722967)",,,,
13440915884,13440915882,0,1465455557,residential,,False,True,26.132120506101796,"LINESTRING (51.1397989 43.6724055, 51.1396371 43.6726093)",,,,
13440915884,13440915888,0,1465455558,residential,,False,False,35.46671846552425,"LINESTRING (51.1397989 43.6724055, 51.1398626 43.6722775, 51.1397967 43.6721009)",,,,
13440915885,13440915884,0,1465455557,residential,,False,True,18.35923675459925,"LINESTRING (51.1396272 43.6722967, 51.1397989 43.6724055)",,,,
13440915888,13532276567,0,"[1475052659, 1465455558]",residential,,False,"[False, True]",456.64024941154844,"LINESTRING (51.1397967 43.6721009, 51.1397546 43.6719882, 51.1397596 43.6718101, 51.1396681 43.6717425, 51.1389241 43.671744, 51.1387025 43.6716925, 51.1374138 43.6718616, 51.1374402 43.6719454, 51.1375317 43.6721924, 51.1376089 43.6725262, 51.1375561 43.6727467, 51.1374768 43.6734789, 51.1375622 43.6738994)",,,,
13440915888,13440915884,0,1465455558,residential,,False,True,35.46671846552425,"LINESTRING (51.1397967 43.6721009, 51.1398626 43.6722775, 51.1397989 43.6724055)",,,,
13440915888,13440915889,0,1465455559,residential,,False,False,20.227365132982847,"LINESTRING (51.1397967 43.6721009, 51.1398768 43.6720919, 51.1399166 43.6720874, 51.1400452 43.6720729)",,,,
13440915889,7373488466,0,606148876,residential,,False,True,71.12533653665143,"LINESTRING (51.1400452 43.6720729, 51.1398962 43.6714424)",,,,
13440915889,13440915888,0,1465455559,residential,,False,True,20.227365132982847,"LINESTRING (51.1400452 43.6720729, 51.1399166 43.6720874, 51.1398768 43.6720919, 51.1397967 43.6721009)",,,,
13440915889,7727020421,0,1523583255,residential,,False,False,68.36974007883607,"LINESTRING (51.1400452 43.6720729, 51.1400672 43.6721658, 51.1401241 43.6724064, 51.1401779 43.672604, 51.140198 43.6726777)",,,,
13440935826,13532656669,0,"[1465457753, 1462720780]",residential,,False,"[False, True]",1240.3672693007725,"LINESTRING (51.1421771 43.6941214, 51.142037 43.693939, 51.1424106 43.693284, 51.1426347 43.6927099, 51.1427188 43.6923993, 51.142971 43.6921629, 51.1437555 43.6909608, 51.1446615 43.6893872, 51.1445523 43.6892604, 51.1454076 43.688147, 51.1461264 43.6874992, 51.1464214 43.6870492, 51.1466789 43.6866148, 51.1466199 43.6864286, 51.1465609 43.6863238, 51.1448872 43.6856799, 51.1435329 43.6851944)",,,,
13440935870,13433522200,0,1464482126,residential,,False,True,14.500285224094133,"LINESTRING (51.1435392 43.6767127, 51.143532 43.676843)",,,,
13440935870,13440935871,0,1465457759,residential,,False,False,25.013845589371947,"LINESTRING (51.1435392 43.6767127, 51.1432642 43.6766076)",,,,
13440935870,13429130782,0,"[1464178609, 1464482126]",residential,,False,"[False, True]",51.026391703395554,"LINESTRING (51.1435392 43.6767127, 51.1435443 43.6766207, 51.1434996 43.6763572, 51.143436 43.6762669)",,,,
13440935870,13440935874,0,1465457760,residential,,False,False,35.89947057126058,"LINESTRING (51.1435392 43.6767127, 51.1436575 43.6766893, 51.1437336 43.6766803, 51.1437078 43.6765029)",,,,
13440935871,13440935870,0,1465457759,residential,,False,True,25.013845589371947,"LINESTRING (51.1432642 43.6766076, 51.1435392 43.6767127)",,,,
13440935874,13440935870,0,1465457760,residential,,False,True,35.89947057126058,"LINESTRING (51.1437078 43.6765029, 51.1437336 43.6766803, 51.1436575 43.6766893, 51.1435392 43.6767127)",,,,
13441165254,13441165255,0,1465468141,residential,,False,False,89.01369070165158,"LINESTRING (51.1776483 43.666883, 51.1770395 43.6675515)",,,,
13441165254,13441165267,0,418959236,residential,,False,False,52.09949555993665,"LINESTRING (51.1776483 43.666883, 51.1777636 43.6668962, 51.17819 43.6671251)",,,,
13441165254,4191587093,0,418959236,residential,,False,True,305.3191916731079,"LINESTRING (51.1776483 43.666883, 51.1772749 43.6667331, 51.1772323 43.6667246, 51.1771926 43.6667227, 51.1768628 43.6667399, 51.1767825 43.6667412, 51.1767205 43.6667267, 51.1759504 43.6663482, 51.1758507 43.6663637, 51.175739 43.6663529, 51.1755211 43.6662488, 51.1751484 43.6661071, 51.1749157 43.6660688, 51.1747266 43.6660542, 51.1746488 43.666032, 51.1744962 43.6662462, 51.1744249 43.6663293)",,,,
13441165255,13441165266,0,1465468141,residential,,False,False,50.17256620296472,"LINESTRING (51.1770395 43.6675515, 51.1775691 43.6677899)",,,,
13441165255,13441165254,0,1465468141,residential,,False,True,89.01369070165158,"LINESTRING (51.1770395 43.6675515, 51.1776483 43.666883)",,,,
13441165255,13441165284,0,1465468148,residential,,False,True,37.326334334324635,"LINESTRING (51.1770395 43.6675515, 51.1768484 43.6678574)",,,,
13441165256,13441165259,0,1465468141,residential,,False,True,42.09048216729712,"LINESTRING (51.1783282 43.6681603, 51.1778874 43.6679563)",,,,
13441165256,13441165261,0,1465468143,residential,,False,True,43.621306099533065,"LINESTRING (51.1783282 43.6681603, 51.1779989 43.668472)",,,,
13441165256,13441165258,0,1465468141,residential,,False,False,127.05314814895829,"LINESTRING (51.1783282 43.6681603, 51.1789381 43.667575, 51.1785437 43.667281)",,,,
13441165258,13441165259,0,1465468141,residential,,False,False,91.78867600260969,"LINESTRING (51.1785437 43.667281, 51.1778874 43.6679563)",,,,
13441165258,13441165267,0,1465468144,residential,,False,False,33.31508055950129,"LINESTRING (51.1785437 43.667281, 51.17819 43.6671251)",,,,
13441165258,13441165256,0,1465468141,residential,,False,True,127.05314814895829,"LINESTRING (51.1785437 43.667281, 51.1789381 43.667575, 51.1783282 43.6681603)",,,,
13441165259,13441165256,0,1465468141,residential,,False,False,42.09048216729712,"LINESTRING (51.1778874 43.6679563, 51.1783282 43.6681603)",,,,
13441165259,13441165260,0,1465468141,residential,,False,False,45.018227802248894,"LINESTRING (51.1778874 43.6679563, 51.1775883 43.6682985)",,,,
13441165259,13441165266,0,1465468141,residential,,False,True,31.588236960882224,"LINESTRING (51.1778874 43.6679563, 51.1775691 43.6677899)",,,,
13441165259,13441165258,0,1465468141,residential,,False,True,91.78867600260969,"LINESTRING (51.1778874 43.6679563, 51.1785437 43.667281)",,,,
13441165260,13441165261,0,1465468141,residential,,False,False,38.2477606231034,"LINESTRING (51.1775883 43.6682985, 51.1779989 43.668472)",,,,
13441165260,13441165259,0,1465468141,residential,,False,True,45.018227802248894,"LINESTRING (51.1775883 43.6682985, 51.1778874 43.6679563)",,,,
13441165260,13441165264,0,1465468142,residential,,False,False,35.96579202219841,"LINESTRING (51.1775883 43.6682985, 51.1772468 43.6680897)",,,,
13441165261,13441165260,0,1465468141,residential,,False,True,38.2477606231034,"LINESTRING (51.1779989 43.668472, 51.1775883 43.6682985)",,,,
13441165261,13441165256,0,1465468143,residential,,False,False,43.621306099533065,"LINESTRING (51.1779989 43.668472, 51.1783282 43.6681603)",,,,
13441165261,4191584498,0,1465468141,residential,,False,False,76.66821205996742,"LINESTRING (51.1779989 43.668472, 51.1778241 43.6687337, 51.1780477 43.6688925, 51.1780551 43.6690646)",,,,
13441165264,13441165260,0,1465468142,residential,,False,True,35.96579202219841,"LINESTRING (51.1772468 43.6680897, 51.1775883 43.6682985)",,,,
13441165264,13441165284,0,1465468147,residential,,False,False,41.15919659954048,"LINESTRING (51.1772468 43.6680897, 51.1768484 43.6678574)",,,,
13441165264,13441165266,0,1465468142,residential,,False,False,42.32082665064553,"LINESTRING (51.1772468 43.6680897, 51.1773281 43.6679956, 51.1775691 43.6677899)",,,,
13441165266,13441165259,0,1465468141,residential,,False,False,31.588236960882224,"LINESTRING (51.1775691 43.6677899, 51.1778874 43.6679563)",,,,
13441165266,13441165255,0,1465468141,residential,,False,True,50.17256620296472,"LINESTRING (51.1775691 43.6677899, 51.1770395 43.6675515)",,,,
13441165266,13441165267,0,1465468144,residential,,False,True,89.21146811353886,"LINESTRING (51.1775691 43.6677899, 51.17819 43.6671251)",,,,
13441165266,13441165264,0,1465468142,residential,,False,True,42.32082665064553,"LINESTRING (51.1775691 43.6677899, 51.1773281 43.6679956, 51.1772468 43.6680897)",,,,
13441165267,13441165266,0,1465468144,residential,,False,False,89.21146811353886,"LINESTRING (51.17819 43.6671251, 51.1775691 43.6677899)",,,,
13441165267,13441165258,0,1465468144,residential,,False,True,33.31508055950129,"LINESTRING (51.17819 43.6671251, 51.1785437 43.667281)",,,,
13441165267,13441165254,0,418959236,residential,,False,True,52.09949555993665,"LINESTRING (51.17819 43.6671251, 51.1777636 43.6668962, 51.1776483 43.666883)",,,,
13441165284,13441165285,0,1465468147,residential,,False,False,26.032566233976212,"LINESTRING (51.1768484 43.6678574, 51.1767102 43.6680691)",,,,
13441165284,13441165264,0,1465468147,residential,,False,True,41.15919659954048,"LINESTRING (51.1768484 43.6678574, 51.1772468 43.6680897)",,,,
13441165284,13441165255,0,1465468148,residential,,False,False,37.326334334324635,"LINESTRING (51.1768484 43.6678574, 51.1770395 43.6675515)",,,,
13441165285,13441165284,0,1465468147,residential,,False,True,26.032566233976212,"LINESTRING (51.1767102 43.6680691, 51.1768484 43.6678574)",,,,
13479442875,4854853201,0,1469825966,secondary,,False,True,63.14579775808158,"LINESTRING (51.1800883 43.7029771, 51.1794517 43.7026444)",,,,
13532276567,13440915888,0,"[1475052659, 1465455558]",residential,,False,"[False, True]",456.6402494115485,"LINESTRING (51.1375622 43.6738994, 51.1374768 43.6734789, 51.1375561 43.6727467, 51.1376089 43.6725262, 51.1375317 43.6721924, 51.1374402 43.6719454, 51.1374138 43.6718616, 51.1387025 43.6716925, 51.1389241 43.671744, 51.1396681 43.6717425, 51.1397596 43.6718101, 51.1397546 43.6719882, 51.1397967 43.6721009)",,,,
13532408510,5154733108,0,561750714,secondary,,True,False,169.321205525218,"LINESTRING (51.1475563 43.6679894, 51.1475534 43.6679775, 51.1472054 43.6666404, 51.1471687 43.6664927)",,,,
13532656669,7343553279,0,1462720780,residential,,False,False,119.8015559878845,"LINESTRING (51.1435329 43.6851944, 51.1422308 43.6846708)",,,,
13532656669,13440935826,0,"[1465457753, 1462720780]",residential,,False,"[False, True]",1240.3672693007725,"LINESTRING (51.1435329 43.6851944, 51.1448872 43.6856799, 51.1465609 43.6863238, 51.1466199 43.6864286, 51.1466789 43.6866148, 51.1464214 43.6870492, 51.1461264 43.6874992, 51.1454076 43.688147, 51.1445523 43.6892604, 51.1446615 43.6893872, 51.1437555 43.6909608, 51.142971 43.6921629, 51.1427188 43.6923993, 51.1426347 43.6927099, 51.1424106 43.693284, 51.142037 43.693939, 51.1421771 43.6941214)",,,,
13532656669,9886502646,0,1475095322,residential,,False,False,281.4079057705598,"LINESTRING (51.1435329 43.6851944, 51.143462 43.6850439, 51.143368 43.6847354, 51.1432555 43.6845805, 51.1431308 43.6842909, 51.1429782 43.6839967, 51.1428427 43.6837472, 51.142587 43.6832659, 51.1424351 43.6829175, 51.142419 43.6828805, 51.142436 43.6828548, 51.1424745 43.6828493, 51.1424795 43.6828309)",,,,
